yr,st,st_ansi,cty,cty_ansi,zip,netinc,st_cty_yr,fertilizer,fuel,labor,land,machinery,tractors,trucks
2012,CALIFORNIA,6,LAKE,33.0,,"27,724,000",CALIFORNIA_LAKE_2012,"1,521,000","3,069,000","15,340,000","29,106","46,522,000","1,417","1,113"
2012,CALIFORNIA,6,MARIN,41.0,,"8,929,000",CALIFORNIA_MARIN_2012,"371,000","3,126,000","12,602,000","14,409","22,360,000",546,669
2012,CALIFORNIA,6,MARIN,41.0,,"8,929,000",CALIFORNIA_MARIN_2012,"371,000","3,126,000","18,186,000","14,409","22,360,000",546,669
2012,CALIFORNIA,6,MONTEREY,53.0,,"828,082,000",CALIFORNIA_MONTEREY_2012,"171,526,000","92,755,000","338,537,000","358,294","467,834,000","5,681","4,499"
2012,CALIFORNIA,6,MONTEREY,53.0,,"828,082,000",CALIFORNIA_MONTEREY_2012,"171,526,000","92,755,000","488,785,000","358,294","467,834,000","5,681","4,499"
2012,CALIFORNIA,6,NAPA,55.0,,"74,167,000",CALIFORNIA_NAPA_2012,"8,543,000","10,297,000","78,844,000","63,049","143,450,000","2,324","1,885"
2012,CALIFORNIA,6,NAPA,55.0,,"74,167,000",CALIFORNIA_NAPA_2012,"8,543,000","10,297,000","129,633,000","63,049","143,450,000","2,324","1,885"
2012,CALIFORNIA,6,SAN BENITO,69.0,,"35,792,000",CALIFORNIA_SAN BENITO_2012,"7,182,000","6,654,000","14,010,000","38,532","58,677,000","1,141","1,063"
2012,CALIFORNIA,6,SAN BENITO,69.0,,"35,792,000",CALIFORNIA_SAN BENITO_2012,"7,182,000","6,654,000","29,249,000","38,532","58,677,000","1,141","1,063"
2012,CALIFORNIA,6,SAN FRANCISCO,75.0,, (D),CALIFORNIA_SAN FRANCISCO_2012,,"3,000",,9,"312,000",, (D)
2012,CALIFORNIA,6,SAN LUIS OBISPO,79.0,,"113,282,000",CALIFORNIA_SAN LUIS OBISPO_2012,"21,653,000","31,498,000","68,570,000","255,378","245,865,000","4,573","4,190"
2012,CALIFORNIA,6,SAN LUIS OBISPO,79.0,,"113,282,000",CALIFORNIA_SAN LUIS OBISPO_2012,"21,653,000","31,498,000","114,631,000","255,378","245,865,000","4,573","4,190"
2012,CALIFORNIA,6,SAN MATEO,81.0,,"-9,544,000",CALIFORNIA_SAN MATEO_2012,"1,429,000","4,731,000","22,164,000","8,477","23,212,000",480,554
2012,CALIFORNIA,6,SAN MATEO,81.0,,"-9,544,000",CALIFORNIA_SAN MATEO_2012,"1,429,000","4,731,000","40,453,000","8,477","23,212,000",480,554
2012,CALIFORNIA,6,SANTA CLARA,85.0,,"37,439,000",CALIFORNIA_SANTA CLARA_2012,"15,281,000","8,966,000","30,179,000","38,350","69,454,000","1,460","1,339"
2012,CALIFORNIA,6,SANTA CLARA,85.0,,"37,439,000",CALIFORNIA_SANTA CLARA_2012,"15,281,000","8,966,000","68,224,000","38,350","69,454,000","1,460","1,339"
2012,CALIFORNIA,6,SANTA CRUZ,87.0,,"117,449,000",CALIFORNIA_SANTA CRUZ_2012,"26,946,000","15,832,000","139,477,000","41,094","76,000,000","1,671","1,535"
2012,CALIFORNIA,6,SANTA CRUZ,87.0,,"117,449,000",CALIFORNIA_SANTA CRUZ_2012,"26,946,000","15,832,000","169,555,000","41,094","76,000,000","1,671","1,535"
2012,CALIFORNIA,6,SONOMA,97.0,,"198,741,000",CALIFORNIA_SONOMA_2012,"12,060,000","22,637,000","103,256,000","130,632","282,615,000","5,181","4,786"
2012,CALIFORNIA,6,SONOMA,97.0,,"198,741,000",CALIFORNIA_SONOMA_2012,"12,060,000","22,637,000","199,305,000","130,632","282,615,000","5,181","4,786"
2012,CALIFORNIA,6,LASSEN,35.0,,"1,517,000",CALIFORNIA_LASSEN_2012,"4,191,000","5,349,000","16,105,000","70,870","50,662,000",745,743
2012,CALIFORNIA,6,LASSEN,35.0,,"1,517,000",CALIFORNIA_LASSEN_2012,"4,191,000","5,349,000","18,026,000","70,870","50,662,000",745,743
2012,CALIFORNIA,6,MODOC,49.0,,"15,607,000",CALIFORNIA_MODOC_2012,"8,614,000","9,199,000","11,258,000","154,728","54,649,000",892,"1,054"
2012,CALIFORNIA,6,MODOC,49.0,,"15,607,000",CALIFORNIA_MODOC_2012,"8,614,000","9,199,000","15,569,000","154,728","54,649,000",892,"1,054"
2012,CALIFORNIA,6,PLUMAS,63.0,,"117,000",CALIFORNIA_PLUMAS_2012,"181,000","908,000","1,303,000","25,970","13,487,000",235,340
2012,CALIFORNIA,6,PLUMAS,63.0,,"117,000",CALIFORNIA_PLUMAS_2012,"181,000","908,000","2,429,000","25,970","13,487,000",235,340
2012,CALIFORNIA,6,DEL NORTE,15.0,,"5,011,000",CALIFORNIA_DEL NORTE_2012,"545,000","1,716,000","9,201,000","8,609","13,995,000",226,194
2012,CALIFORNIA,6,DEL NORTE,15.0,,"5,011,000",CALIFORNIA_DEL NORTE_2012,"545,000","1,716,000","9,725,000","8,609","13,995,000",226,194
2012,CALIFORNIA,6,HUMBOLDT,23.0,,"40,319,000",CALIFORNIA_HUMBOLDT_2012,"1,032,000","5,903,000","33,901,000","20,936","53,647,000","1,106","1,240"
2012,CALIFORNIA,6,HUMBOLDT,23.0,,"40,319,000",CALIFORNIA_HUMBOLDT_2012,"1,032,000","5,903,000","41,400,000","20,936","53,647,000","1,106","1,240"
2012,CALIFORNIA,6,MENDOCINO,45.0,,"23,058,000",CALIFORNIA_MENDOCINO_2012,"2,490,000","5,875,000","32,977,000","49,298","63,290,000","1,906","1,702"
2012,CALIFORNIA,6,MENDOCINO,45.0,,"23,058,000",CALIFORNIA_MENDOCINO_2012,"2,490,000","5,875,000","44,378,000","49,298","63,290,000","1,906","1,702"
2012,CALIFORNIA,6,BUTTE,7.0,,"213,050,000",CALIFORNIA_BUTTE_2012,"33,658,000","26,269,000","52,358,000","227,279","278,776,000","3,252","2,962"
2012,CALIFORNIA,6,BUTTE,7.0,,"213,050,000",CALIFORNIA_BUTTE_2012,"33,658,000","26,269,000","66,947,000","227,279","278,776,000","3,252","2,962"
2012,CALIFORNIA,6,COLUSA,11.0,,"107,214,000",CALIFORNIA_COLUSA_2012,"46,508,000","35,059,000","50,800,000","285,689","234,816,000","2,105","1,895"
2012,CALIFORNIA,6,COLUSA,11.0,,"107,214,000",CALIFORNIA_COLUSA_2012,"46,508,000","35,059,000","89,073,000","285,689","234,816,000","2,105","1,895"
2012,CALIFORNIA,6,GLENN,21.0,,"178,745,000",CALIFORNIA_GLENN_2012,"37,479,000","29,316,000","42,589,000","274,310","252,007,000","2,991","2,458"
2012,CALIFORNIA,6,GLENN,21.0,,"178,745,000",CALIFORNIA_GLENN_2012,"37,479,000","29,316,000","69,288,000","274,310","252,007,000","2,991","2,458"
2012,CALIFORNIA,6,SACRAMENTO,67.0,,"37,955,000",CALIFORNIA_SACRAMENTO_2012,"12,008,000","12,837,000","36,174,000","105,721","115,803,000","2,444","2,104"
2012,CALIFORNIA,6,SACRAMENTO,67.0,,"37,955,000",CALIFORNIA_SACRAMENTO_2012,"12,008,000","12,837,000","58,559,000","105,721","115,803,000","2,444","2,104"
2012,CALIFORNIA,6,SOLANO,95.0,,"53,204,000",CALIFORNIA_SOLANO_2012,"19,557,000","15,404,000","36,993,000","169,637","126,222,000","2,039","1,662"
2012,CALIFORNIA,6,SOLANO,95.0,,"53,204,000",CALIFORNIA_SOLANO_2012,"19,557,000","15,404,000","52,281,000","169,637","126,222,000","2,039","1,662"
2012,CALIFORNIA,6,SUTTER,101.0,,"144,695,000",CALIFORNIA_SUTTER_2012,"39,021,000","29,085,000","48,716,000","275,849","243,276,000","3,287","2,502"
2012,CALIFORNIA,6,SUTTER,101.0,,"144,695,000",CALIFORNIA_SUTTER_2012,"39,021,000","29,085,000","64,896,000","275,849","243,276,000","3,287","2,502"
2012,CALIFORNIA,6,TEHAMA,103.0,,"42,921,000",CALIFORNIA_TEHAMA_2012,"9,673,000","12,465,000","32,803,000","89,348","125,430,000","2,367","2,441"
2012,CALIFORNIA,6,TEHAMA,103.0,,"42,921,000",CALIFORNIA_TEHAMA_2012,"9,673,000","12,465,000","43,695,000","89,348","125,430,000","2,367","2,441"
2012,CALIFORNIA,6,YOLO,113.0,,"176,527,000",CALIFORNIA_YOLO_2012,"34,063,000","31,336,000","55,844,000","306,915","220,763,000","3,061","2,479"
2012,CALIFORNIA,6,YOLO,113.0,,"176,527,000",CALIFORNIA_YOLO_2012,"34,063,000","31,336,000","83,137,000","306,915","220,763,000","3,061","2,479"
2012,CALIFORNIA,6,YUBA,115.0,,"45,315,000",CALIFORNIA_YUBA_2012,"10,116,000","8,999,000","20,516,000","89,761","118,594,000","1,223","1,143"
2012,CALIFORNIA,6,YUBA,115.0,,"45,315,000",CALIFORNIA_YUBA_2012,"10,116,000","8,999,000","27,459,000","89,761","118,594,000","1,223","1,143"
2012,CALIFORNIA,6,FRESNO,19.0,,"1,079,176,000",CALIFORNIA_FRESNO_2012,"216,341,000","181,428,000","278,988,000","1,153,351","917,856,000","15,086","10,758"
2012,CALIFORNIA,6,FRESNO,19.0,,"1,079,176,000",CALIFORNIA_FRESNO_2012,"216,341,000","181,428,000","451,165,000","1,153,351","917,856,000","15,086","10,758"
2012,CALIFORNIA,6,KERN,29.0,,"713,452,000",CALIFORNIA_KERN_2012,"179,664,000","147,659,000","339,583,000","899,395","645,276,000","6,350","6,323"
2012,CALIFORNIA,6,KERN,29.0,,"713,452,000",CALIFORNIA_KERN_2012,"179,664,000","147,659,000","463,843,000","899,395","645,276,000","6,350","6,323"
2012,CALIFORNIA,6,KINGS,31.0,,"272,319,000",CALIFORNIA_KINGS_2012,"64,247,000","74,769,000","96,238,000","501,500","359,519,000","3,456","3,030"
2012,CALIFORNIA,6,KINGS,31.0,,"272,319,000",CALIFORNIA_KINGS_2012,"64,247,000","74,769,000","153,584,000","501,500","359,519,000","3,456","3,030"
2012,CALIFORNIA,6,MADERA,39.0,,"490,016,000",CALIFORNIA_MADERA_2012,"58,831,000","68,476,000","91,055,000","304,248","274,307,000","3,872","2,941"
2012,CALIFORNIA,6,MADERA,39.0,,"490,016,000",CALIFORNIA_MADERA_2012,"58,831,000","68,476,000","143,685,000","304,248","274,307,000","3,872","2,941"
2012,CALIFORNIA,6,MERCED,47.0,,"606,978,000",CALIFORNIA_MERCED_2012,"108,116,000","103,203,000","169,932,000","522,593","587,824,000","7,350","5,993"
2012,CALIFORNIA,6,MERCED,47.0,,"606,978,000",CALIFORNIA_MERCED_2012,"108,116,000","103,203,000","272,448,000","522,593","587,824,000","7,350","5,993"
2012,CALIFORNIA,6,SAN JOAQUIN,77.0,,"581,327,000",CALIFORNIA_SAN JOAQUIN_2012,"87,339,000","78,011,000","217,280,000","517,918","520,181,000","8,832","6,949"
2012,CALIFORNIA,6,SAN JOAQUIN,77.0,,"581,327,000",CALIFORNIA_SAN JOAQUIN_2012,"87,339,000","78,011,000","289,740,000","517,918","520,181,000","8,832","6,949"
2012,CALIFORNIA,6,STANISLAUS,99.0,,"426,367,000",CALIFORNIA_STANISLAUS_2012,"71,073,000","71,553,000","112,316,000","340,890","488,088,000","8,233","6,840"
2012,CALIFORNIA,6,STANISLAUS,99.0,,"426,367,000",CALIFORNIA_STANISLAUS_2012,"71,073,000","71,553,000","221,868,000","340,890","488,088,000","8,233","6,840"
2012,CALIFORNIA,6,TULARE,107.0,,"719,065,000",CALIFORNIA_TULARE_2012,"92,250,000","117,353,000","178,183,000","677,506","713,346,000","10,033","8,683"
2012,CALIFORNIA,6,TULARE,107.0,,"719,065,000",CALIFORNIA_TULARE_2012,"92,250,000","117,353,000","366,333,000","677,506","713,346,000","10,033","8,683"
2012,CALIFORNIA,6,ALPINE,3.0,, (D),CALIFORNIA_ALPINE_2012, (D),"1,000",,563,"61,000",4, (D)
2012,CALIFORNIA,6,AMADOR,5.0,,"7,262,000",CALIFORNIA_AMADOR_2012,"587,000","1,123,000","2,026,000","16,022","23,659,000",575,588
2012,CALIFORNIA,6,AMADOR,5.0,,"7,262,000",CALIFORNIA_AMADOR_2012,"587,000","1,123,000","4,591,000","16,022","23,659,000",575,588
2012,CALIFORNIA,6,CALAVERAS,9.0,,"3,029,000",CALIFORNIA_CALAVERAS_2012,"295,000","2,002,000","1,367,000","6,059","27,008,000",701,745
2012,CALIFORNIA,6,CALAVERAS,9.0,,"3,029,000",CALIFORNIA_CALAVERAS_2012,"295,000","2,002,000","3,564,000","6,059","27,008,000",701,745
2012,CALIFORNIA,6,EL DORADO,17.0,,"-4,724,000",CALIFORNIA_EL DORADO_2012,"509,000","1,601,000","3,936,000","11,130","41,469,000","1,334","1,295"
2012,CALIFORNIA,6,EL DORADO,17.0,,"-4,724,000",CALIFORNIA_EL DORADO_2012,"509,000","1,601,000","7,059,000","11,130","41,469,000","1,334","1,295"
2012,CALIFORNIA,6,INYO,27.0,,"5,920,000",CALIFORNIA_INYO_2012,"565,000","854,000","1,078,000","18,670","10,836,000",155,237
2012,CALIFORNIA,6,INYO,27.0,,"5,920,000",CALIFORNIA_INYO_2012,"565,000","854,000","3,149,000","18,670","10,836,000",155,237
2012,CALIFORNIA,6,MARIPOSA,43.0,,"1,915,000",CALIFORNIA_MARIPOSA_2012,"74,000","920,000","804,000","12,575","16,286,000",295,533
2012,CALIFORNIA,6,MARIPOSA,43.0,,"1,915,000",CALIFORNIA_MARIPOSA_2012,"74,000","920,000","1,830,000","12,575","16,286,000",295,533
2012,CALIFORNIA,6,MONO,51.0,,"10,629,000",CALIFORNIA_MONO_2012,"408,000","1,307,000","908,000","11,378","10,420,000",160,174
2012,CALIFORNIA,6,MONO,51.0,,"10,629,000",CALIFORNIA_MONO_2012,"408,000","1,307,000","1,370,000","11,378","10,420,000",160,174
2012,CALIFORNIA,6,NEVADA,57.0,,"-6,087,000",CALIFORNIA_NEVADA_2012,"273,000","972,000","1,267,000","3,349","23,133,000",663,691
2012,CALIFORNIA,6,NEVADA,57.0,,"-6,087,000",CALIFORNIA_NEVADA_2012,"273,000","972,000","2,585,000","3,349","23,133,000",663,691
2012,CALIFORNIA,6,PLACER,61.0,,"-4,584,000",CALIFORNIA_PLACER_2012,"2,514,000","3,280,000","5,467,000","33,607","48,640,000","1,577","1,432"
2012,CALIFORNIA,6,PLACER,61.0,,"-4,584,000",CALIFORNIA_PLACER_2012,"2,514,000","3,280,000","10,124,000","33,607","48,640,000","1,577","1,432"
2012,CALIFORNIA,6,SIERRA,91.0,,"1,932,000",CALIFORNIA_SIERRA_2012, (D),"310,000","296,000","4,019","4,459,000",68,88
2012,CALIFORNIA,6,TUOLUMNE,109.0,,"-4,145,000",CALIFORNIA_TUOLUMNE_2012,"147,000","1,239,000","307,000","2,785","23,285,000",309,455
2012,CALIFORNIA,6,TUOLUMNE,109.0,,"-4,145,000",CALIFORNIA_TUOLUMNE_2012,"147,000","1,239,000","2,334,000","2,785","23,285,000",309,455
2012,CALIFORNIA,6,SHASTA,89.0,,"6,560,000",CALIFORNIA_SHASTA_2012,"2,703,000","5,593,000","7,275,000","36,855","56,433,000","1,608","1,757"
2012,CALIFORNIA,6,SHASTA,89.0,,"6,560,000",CALIFORNIA_SHASTA_2012,"2,703,000","5,593,000","11,947,000","36,855","56,433,000","1,608","1,757"
2012,CALIFORNIA,6,SISKIYOU,93.0,,"9,597,000",CALIFORNIA_SISKIYOU_2012,"15,431,000","13,706,000","52,209,000","194,828","113,320,000","1,685","1,939"
2012,CALIFORNIA,6,SISKIYOU,93.0,,"9,597,000",CALIFORNIA_SISKIYOU_2012,"15,431,000","13,706,000","57,877,000","194,828","113,320,000","1,685","1,939"
2012,CALIFORNIA,6,TRINITY,105.0,, (D),CALIFORNIA_TRINITY_2012,"57,000","492,000","901,000","2,084","7,370,000",231,335
2012,CALIFORNIA,6,TRINITY,105.0,, (D),CALIFORNIA_TRINITY_2012,"57,000","492,000","1,566,000","2,084","7,370,000",231,335
2012,CALIFORNIA,6,IMPERIAL,25.0,,"261,916,000",CALIFORNIA_IMPERIAL_2012,"159,170,000","72,015,000","91,286,000","487,892","313,773,000","2,343","1,927"
2012,CALIFORNIA,6,IMPERIAL,25.0,,"261,916,000",CALIFORNIA_IMPERIAL_2012,"159,170,000","72,015,000","162,027,000","487,892","313,773,000","2,343","1,927"
2012,CALIFORNIA,6,LOS ANGELES,37.0,,"-4,281,000",CALIFORNIA_LOS ANGELES_2012,"11,555,000","10,952,000","21,912,000","59,556","59,401,000","1,413","1,714"
2012,CALIFORNIA,6,LOS ANGELES,37.0,,"-4,281,000",CALIFORNIA_LOS ANGELES_2012,"11,555,000","10,952,000","52,566,000","59,556","59,401,000","1,413","1,714"
2012,CALIFORNIA,6,ORANGE,59.0,,"-21,731,000",CALIFORNIA_ORANGE_2012,"9,555,000","6,313,000","46,670,000","15,183","22,142,000",537,536
2012,CALIFORNIA,6,ORANGE,59.0,,"-21,731,000",CALIFORNIA_ORANGE_2012,"9,555,000","6,313,000","65,079,000","15,183","22,142,000",537,536
2012,CALIFORNIA,6,RIVERSIDE,65.0,,"131,182,000",CALIFORNIA_RIVERSIDE_2012,"42,851,000","39,193,000","108,849,000","227,246","224,152,000","3,831","4,091"
2012,CALIFORNIA,6,RIVERSIDE,65.0,,"131,182,000",CALIFORNIA_RIVERSIDE_2012,"42,851,000","39,193,000","171,746,000","227,246","224,152,000","3,831","4,091"
2012,CALIFORNIA,6,SAN BERNARDINO,71.0,,"66,719,000",CALIFORNIA_SAN BERNARDINO_2012,"2,191,000","12,031,000","16,776,000","29,827","103,856,000","1,467","1,607"
2012,CALIFORNIA,6,SAN BERNARDINO,71.0,,"66,719,000",CALIFORNIA_SAN BERNARDINO_2012,"2,191,000","12,031,000","58,461,000","29,827","103,856,000","1,467","1,607"
2012,CALIFORNIA,6,SAN DIEGO,73.0,,"81,755,000",CALIFORNIA_SAN DIEGO_2012,"27,006,000","22,678,000","113,818,000","68,219","198,741,000","4,179","5,819"
2012,CALIFORNIA,6,SAN DIEGO,73.0,,"81,755,000",CALIFORNIA_SAN DIEGO_2012,"27,006,000","22,678,000","233,301,000","68,219","198,741,000","4,179","5,819"
2012,CALIFORNIA,6,SANTA BARBARA,83.0,,"216,262,000",CALIFORNIA_SANTA BARBARA_2012,"57,440,000","36,792,000","177,015,000","132,323","200,684,000","3,379","3,294"
2012,CALIFORNIA,6,SANTA BARBARA,83.0,,"216,262,000",CALIFORNIA_SANTA BARBARA_2012,"57,440,000","36,792,000","311,694,000","132,323","200,684,000","3,379","3,294"
2012,CALIFORNIA,6,VENTURA,111.0,,"329,396,000",CALIFORNIA_VENTURA_2012,"63,863,000","40,635,000","271,432,000","101,084","202,392,000","3,646","3,672"
2012,CALIFORNIA,6,VENTURA,111.0,,"329,396,000",CALIFORNIA_VENTURA_2012,"63,863,000","40,635,000","364,348,000","101,084","202,392,000","3,646","3,672"
2012,COLORADO,8,ADAMS,1.0,,"35,941,000",COLORADO_ADAMS_2012,"6,970,000","7,604,000","20,468,000","550,336","102,589,000","1,452","1,593"
2012,COLORADO,8,ADAMS,1.0,,"35,941,000",COLORADO_ADAMS_2012,"6,970,000","7,604,000","22,108,000","550,336","102,589,000","1,452","1,593"
2012,COLORADO,8,ARAPAHOE,5.0,,"-2,119,000",COLORADO_ARAPAHOE_2012,"1,176,000", (D),"5,151,000","137,162","47,198,000",982,981
2012,COLORADO,8,ARAPAHOE,5.0,,"-2,119,000",COLORADO_ARAPAHOE_2012,"1,176,000", (D),"5,823,000","137,162","47,198,000",982,981
2012,COLORADO,8,CHEYENNE,17.0,,"26,331,000",COLORADO_CHEYENNE_2012,"7,748,000","6,600,000","1,641,000","536,615","74,635,000",533,930
2012,COLORADO,8,CHEYENNE,17.0,,"26,331,000",COLORADO_CHEYENNE_2012,"7,748,000","6,600,000","3,700,000","536,615","74,635,000",533,930
2012,COLORADO,8,DENVER,31.0,, (D),COLORADO_DENVER_2012, (D),"66,000", (D),44,"932,000",12,14
2012,COLORADO,8,DENVER,31.0,, (D),COLORADO_DENVER_2012, (D),"66,000","517,000",44,"932,000",12,14
2012,COLORADO,8,DOUGLAS,35.0,,"-13,181,000",COLORADO_DOUGLAS_2012,"335,000","1,741,000","1,847,000","23,303","59,815,000","1,302","1,329"
2012,COLORADO,8,DOUGLAS,35.0,,"-13,181,000",COLORADO_DOUGLAS_2012,"335,000","1,741,000","4,799,000","23,303","59,815,000","1,302","1,329"
2012,COLORADO,8,EL PASO,41.0,,"-3,614,000",COLORADO_EL PASO_2012,"986,000","2,908,000","3,807,000","53,656","54,334,000","1,326","1,705"
2012,COLORADO,8,EL PASO,41.0,,"-3,614,000",COLORADO_EL PASO_2012,"986,000","2,908,000","5,895,000","53,656","54,334,000","1,326","1,705"
2012,COLORADO,8,ELBERT,39.0,,"-2,111,000",COLORADO_ELBERT_2012,"1,363,000","3,674,000","976,000","180,530","80,891,000","1,719","1,952"
2012,COLORADO,8,ELBERT,39.0,,"-2,111,000",COLORADO_ELBERT_2012,"1,363,000","3,674,000","3,519,000","180,530","80,891,000","1,719","1,952"
2012,COLORADO,8,KIOWA,61.0,,"10,753,000",COLORADO_KIOWA_2012,"6,293,000", (D),"5,295,000","713,345","70,114,000",566,"1,105"
2012,COLORADO,8,KIOWA,61.0,,"10,753,000",COLORADO_KIOWA_2012,"6,293,000", (D),"6,942,000","713,345","70,114,000",566,"1,105"
2012,COLORADO,8,KIT CARSON,63.0,,"66,464,000",COLORADO_KIT CARSON_2012,"24,754,000","16,448,000","5,728,000","872,343","225,922,000","1,233","1,858"
2012,COLORADO,8,KIT CARSON,63.0,,"66,464,000",COLORADO_KIT CARSON_2012,"24,754,000","16,448,000","13,000,000","872,343","225,922,000","1,233","1,858"
2012,COLORADO,8,LINCOLN,73.0,,"21,293,000",COLORADO_LINCOLN_2012,"5,290,000","6,020,000","1,147,000","581,583","75,650,000",791,"1,285"
2012,COLORADO,8,LINCOLN,73.0,,"21,293,000",COLORADO_LINCOLN_2012,"5,290,000","6,020,000","3,391,000","581,583","75,650,000",791,"1,285"
2012,COLORADO,8,PHILLIPS,95.0,,"48,474,000",COLORADO_PHILLIPS_2012,"21,466,000","9,171,000","5,438,000","370,779","105,054,000",664,917
2012,COLORADO,8,PHILLIPS,95.0,,"48,474,000",COLORADO_PHILLIPS_2012,"21,466,000","9,171,000","7,878,000","370,779","105,054,000",664,917
2012,COLORADO,8,WASHINGTON,121.0,,"49,912,000",COLORADO_WASHINGTON_2012,"13,532,000","10,135,000","4,608,000","699,683","146,417,000","1,636","1,995"
2012,COLORADO,8,WASHINGTON,121.0,,"49,912,000",COLORADO_WASHINGTON_2012,"13,532,000","10,135,000","7,845,000","699,683","146,417,000","1,636","1,995"
2012,COLORADO,8,YUMA,125.0,,"226,653,000",COLORADO_YUMA_2012,"48,623,000","22,969,000","25,533,000","607,155","249,310,000","1,590","2,446"
2012,COLORADO,8,YUMA,125.0,,"226,653,000",COLORADO_YUMA_2012,"48,623,000","22,969,000","32,967,000","607,155","249,310,000","1,590","2,446"
2012,COLORADO,8,BOULDER,13.0,,"-1,759,000",COLORADO_BOULDER_2012,"1,621,000","2,192,000","3,233,000","39,228","42,223,000","1,253","1,137"
2012,COLORADO,8,BOULDER,13.0,,"-1,759,000",COLORADO_BOULDER_2012,"1,621,000","2,192,000","8,614,000","39,228","42,223,000","1,253","1,137"
2012,COLORADO,8,BROOMFIELD,14.0,,"439,000",COLORADO_BROOMFIELD_2012,"40,000","161,000", (D),"11,053","2,271,000",63,36
2012,COLORADO,8,BROOMFIELD,14.0,,"439,000",COLORADO_BROOMFIELD_2012,"40,000","161,000", (D),"11,053","2,271,000",63,36
2012,COLORADO,8,JEFFERSON,59.0,,"-3,978,000",COLORADO_JEFFERSON_2012,"176,000","1,002,000","2,277,000","10,117","20,541,000",545,619
2012,COLORADO,8,JEFFERSON,59.0,,"-3,978,000",COLORADO_JEFFERSON_2012,"176,000","1,002,000","3,932,000","10,117","20,541,000",545,619
2012,COLORADO,8,LARIMER,69.0,,"17,701,000",COLORADO_LARIMER_2012,"4,037,000","8,033,000","12,165,000","106,397","117,651,000","2,418","2,509"
2012,COLORADO,8,LARIMER,69.0,,"17,701,000",COLORADO_LARIMER_2012,"4,037,000","8,033,000","17,881,000","106,397","117,651,000","2,418","2,509"
2012,COLORADO,8,LOGAN,75.0,,"111,612,000",COLORADO_LOGAN_2012,"15,760,000","11,881,000","4,022,000","516,021","149,598,000","1,824","2,243"
2012,COLORADO,8,LOGAN,75.0,,"111,612,000",COLORADO_LOGAN_2012,"15,760,000","11,881,000","11,966,000","516,021","149,598,000","1,824","2,243"
2012,COLORADO,8,MORGAN,87.0,,"98,906,000",COLORADO_MORGAN_2012,"15,364,000","14,610,000","9,704,000","303,602","149,410,000","1,810","2,093"
2012,COLORADO,8,MORGAN,87.0,,"98,906,000",COLORADO_MORGAN_2012,"15,364,000","14,610,000","27,009,000","303,602","149,410,000","1,810","2,093"
2012,COLORADO,8,SEDGWICK,115.0,,"36,852,000",COLORADO_SEDGWICK_2012,"9,403,000","3,796,000","3,800,000","207,162","56,400,000",509,739
2012,COLORADO,8,SEDGWICK,115.0,,"36,852,000",COLORADO_SEDGWICK_2012,"9,403,000","3,796,000","5,016,000","207,162","56,400,000",509,739
2012,COLORADO,8,WELD,123.0,,"357,005,000",COLORADO_WELD_2012,"36,778,000","43,745,000","68,397,000","850,179","516,950,000","7,427","8,125"
2012,COLORADO,8,WELD,123.0,,"357,005,000",COLORADO_WELD_2012,"36,778,000","43,745,000","113,997,000","850,179","516,950,000","7,427","8,125"
2012,COLORADO,8,CHAFFEE,15.0,,"-1,703,000",COLORADO_CHAFFEE_2012,"283,000","783,000","1,864,000","15,890","16,787,000",407,410
2012,COLORADO,8,CHAFFEE,15.0,,"-1,703,000",COLORADO_CHAFFEE_2012,"283,000","783,000","2,589,000","15,890","16,787,000",407,410
2012,COLORADO,8,CLEAR CREEK,19.0,,"-17,000",COLORADO_CLEAR CREEK_2012,"2,000","30,000", (D),299,"1,027,000",30,52
2012,COLORADO,8,EAGLE,37.0,,"-1,243,000",COLORADO_EAGLE_2012,"317,000","834,000","1,920,000","14,914","15,089,000",244,234
2012,COLORADO,8,EAGLE,37.0,,"-1,243,000",COLORADO_EAGLE_2012,"317,000","834,000","3,081,000","14,914","15,089,000",244,234
2012,COLORADO,8,GILPIN,47.0,,"-178,000",COLORADO_GILPIN_2012, (D),"32,000","9,000",389,"726,000",33,29
2012,COLORADO,8,GRAND,49.0,,"2,332,000",COLORADO_GRAND_2012,"138,000","929,000","1,503,000","34,862","19,385,000",409,379
2012,COLORADO,8,GRAND,49.0,,"2,332,000",COLORADO_GRAND_2012,"138,000","929,000","2,631,000","34,862","19,385,000",409,379
2012,COLORADO,8,GUNNISON,51.0,,"-611,000",COLORADO_GUNNISON_2012,"155,000","1,213,000","1,855,000","41,632","23,269,000",448,407
2012,COLORADO,8,GUNNISON,51.0,,"-611,000",COLORADO_GUNNISON_2012,"155,000","1,213,000","2,938,000","41,632","23,269,000",448,407
2012,COLORADO,8,JACKSON,57.0,,"4,774,000",COLORADO_JACKSON_2012,"766,000","1,539,000","1,008,000","65,538","19,683,000",353,355
2012,COLORADO,8,JACKSON,57.0,,"4,774,000",COLORADO_JACKSON_2012,"766,000","1,539,000","1,722,000","65,538","19,683,000",353,355
2012,COLORADO,8,LAKE,65.0,,"-277,000",COLORADO_LAKE_2012, (D),"80,000", (D),796,"620,000",23,35
2012,COLORADO,8,LAKE,65.0,,"-277,000",COLORADO_LAKE_2012, (D),"80,000","182,000",796,"620,000",23,35
2012,COLORADO,8,MOFFAT,81.0,,"4,488,000",COLORADO_MOFFAT_2012,"435,000", (D),"545,000","119,583","38,167,000",678,834
